track_id,mood_cluster,mood_category,dataset,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
31,Cluster 1,Boisterous,MIREX_mood,0.11374178,0.09041597,-0.14819594,-0.11306404,-0.15809602,0.0993249,-0.14994137,-0.15926415,-0.08192424,0.13214412,0.12649779,-0.16726896,0.14850853,0.18205108,-0.06947408,0.09508832,0.08401874,0.12931469,0.0049279337,-0.11531567,-0.13213784,0.10456153,0.13923635,0.04416756,0.11453371,0.059779454,-0.16346706,0.14609343,-0.025168998,-0.10531502,-0.12557068,0.12465913,0.15591535,-0.15333627,0.123984486,0.10183223,-0.08565146,-0.085907854,0.14793293,-0.06872108,0.15353812,-0.13761614,0.1878002,0.046968676,-0.08235277,-0.12523967,-0.15437129,-0.11101576,0.12148573,-0.015460592,0.14146522,0.14376104,-0.11488766,0.1743301,0.07820162,0.17687912,0.058508754,-0.06563872,0.088822596,0.010985214,-0.12871368,-0.2166383,-0.16514227,0.18142003
32,Cluster 1,Confident,MIREX_mood,0.12284997,0.080512874,-0.15011108,-0.12826711,-0.13996604,0.09241788,-0.1239302,-0.15182152,-0.082136326,0.12188927,0.13490358,-0.16211288,0.16920531,0.18526147,-0.07785968,0.10547102,0.09291881,0.11115244,0.022392724,-0.12570618,-0.13022016,0.1104795,0.12989312,0.037348792,0.12618521,0.08071231,-0.17268386,0.15175983,-0.05280426,-0.085302785,-0.1437682,0.1301041,0.14124998,-0.1717386,0.14750889,0.093318656,-0.10473001,-0.09724664,0.13720526,-0.08536235,0.13878796,-0.12246175,0.18846847,0.075133055,-0.08781839,-0.114632465,-0.15665393,-0.09414567,0.14252612,-0.021426488,0.12035047,0.12624961,-0.1264029,0.1675656,0.09002621,0.17547186,0.08936474,-0.066440634,0.107154876,0.027673695,-0.13427016,-0.19055791,-0.15324445,0.16203566
33,Cluster 1,Confident,MIREX_mood,0.12130491,0.08337266,-0.15696925,-0.11924209,-0.14779553,0.1030179,-0.1324697,-0.14544538,-0.0830405,0.11081223,0.13757505,-0.16301414,0.16594428,0.17363487,-0.085235745,0.10123582,0.088367805,0.11202106,0.013909046,-0.11818007,-0.13219927,0.105756536,0.124087624,0.045319587,0.13521235,0.086157665,-0.1740134,0.14845596,-0.044945743,-0.08886259,-0.13552767,0.13301072,0.15167882,-0.1645369,0.14840382,0.10657212,-0.10168099,-0.09413827,0.13687295,-0.08538127,0.13056776,-0.120382614,0.1918378,0.07187953,-0.06800753,-0.13221836,-0.16822505,-0.10766559,0.13283047,-0.030323416,0.12301368,0.13998373,-0.1225642,0.1611559,0.09003463,0.164299,0.080677114,-0.071295656,0.09697101,0.033195432,-0.1307258,-0.20203725,-0.14660838,0.16950843
34,Cluster 1,Confident,MIREX_mood,0.11006418,0.06892584,-0.15797257,-0.10676956,-0.15116194,0.08723527,-0.14791153,-0.1494716,-0.09979003,0.12600529,0.11657852,-0.17571738,0.15197723,0.18790922,-0.07689658,0.10301066,0.08063269,0.12039125,0.0036653013,-0.105314225,-0.13218454,0.10141677,0.138651,0.027897257,0.111770354,0.06154645,-0.16567563,0.15971126,-0.03852836,-0.095122345,-0.12046735,0.13102399,0.15551198,-0.15201595,0.15019266,0.08997583,-0.087716214,-0.09160634,0.14681333,-0.08094659,0.1411885,-0.13059263,0.19701324,0.060816295,-0.08196529,-0.12236941,-0.16500224,-0.11706432,0.13187021,-0.016623188,0.13773812,0.14558017,-0.114513665,0.17407012,0.07956545,0.18648279,0.07540529,-0.060918797,0.10035892,0.022562241,-0.124469556,-0.2035036,-0.15466385,0.16774204
35,Cluster 1,Confident,MIREX_mood,0.10487198,0.07494082,-0.16973005,-0.10541316,-0.1520741,0.080565594,-0.15440586,-0.14622223,-0.10051374,0.13106745,0.11713334,-0.18925264,0.1455023,0.18773025,-0.079406604,0.09874507,0.069856666,0.13491498,-0.013372279,-0.112521976,-0.11861076,0.10659948,0.13743901,0.033214726,0.1081624,0.06460685,-0.15782422,0.16939326,-0.029621791,-0.094534695,-0.11670713,0.13419674,0.16403107,-0.1372068,0.14566016,0.08963695,-0.0805658,-0.09464346,0.15180403,-0.081217,0.14330536,-0.13492155,0.18765964,0.058003373,-0.081626214,-0.12665056,-0.18546778,-0.114892244,0.11238803,-0.005437442,0.13343537,0.15541981,-0.116169855,0.16742986,0.06532419,0.18471326,0.067032985,-0.047774713,0.08768337,0.019548658,-0.119273454,-0.20655678,-0.15572664,0.16986105
36,Cluster 1,Confident,MIREX_mood,0.09502774,0.056924835,-0.1867281,-0.09137344,-0.1524866,0.06687778,-0.16733202,-0.13007876,-0.10230369,0.13271779,0.097370595,-0.20332727,0.14153947,0.19293554,-0.07061009,0.10701214,0.05304709,0.14004476,-0.02469083,-0.0771883,-0.124738574,0.09068139,0.12623589,0.015658166,0.084735855,0.072430536,-0.13424657,0.1721751,-0.024253113,-0.09949713,-0.11040832,0.14575568,0.1888583,-0.12257705,0.16960882,0.06927837,-0.06135977,-0.10595331,0.14742184,-0.080253296,0.13700882,-0.1295911,0.18833123,0.07230445,-0.07705592,-0.11810655,-0.19113657,-0.14535178,0.110855095,0.01864357,0.14448804,0.179025,-0.11469229,0.1734777,0.057284974,0.183848,0.071731895,-0.031361155,0.08053275,0.030096393,-0.10609248,-0.20213296,-0.16888942,0.15815267
37,Cluster 1,Confident,MIREX_mood,0.12265293,0.0895858,-0.15523164,-0.1213157,-0.14716081,0.11110591,-0.12123724,-0.15299529,-0.0835569,0.108267345,0.14596882,-0.16655466,0.16229847,0.18066481,-0.08416006,0.09161136,0.09151093,0.1062209,0.012029213,-0.12886727,-0.13105512,0.114891,0.123807274,0.05192969,0.13141865,0.0791759,-0.18460764,0.14800993,-0.039504267,-0.087878846,-0.13907804,0.12781176,0.14629216,-0.1594618,0.13175803,0.1054899,-0.09708352,-0.100660145,0.1368405,-0.074130066,0.12939486,-0.117309116,0.1918556,0.069971904,-0.07963224,-0.12996039,-0.16022286,-0.092587635,0.13533828,-0.020023216,0.12635142,0.1309415,-0.11647938,0.15975706,0.09888695,0.1691249,0.07573625,-0.07277188,0.10480359,0.019094625,-0.14192353,-0.20947357,-0.15410124,0.16210169
38,Cluster 1,Confident,MIREX_mood,0.12912491,0.095365204,-0.14205222,-0.12722798,-0.13506207,0.11249828,-0.1317044,-0.1434232,-0.076314226,0.11370193,0.14142509,-0.15194175,0.16757451,0.17369696,-0.07716649,0.10205041,0.09349629,0.09905507,0.025071464,-0.1341841,-0.13489078,0.116565906,0.12026717,0.056694344,0.13551193,0.08538327,-0.18073598,0.1451291,-0.045266412,-0.09132281,-0.14657907,0.13149537,0.13036424,-0.17684604,0.13304436,0.11651712,-0.10694522,-0.10366284,0.13754836,-0.08967291,0.13010561,-0.12092988,0.18420665,0.07722406,-0.0840651,-0.13189664,-0.1418871,-0.087576605,0.14861935,-0.03722769,0.11526603,0.122779235,-0.12991185,0.16365403,0.09848414,0.16314718,0.07938256,-0.07786858,0.11935178,0.030860273,-0.14143378,-0.19880687,-0.14218238,0.16086356
39,Cluster 1,Confident,MIREX_mood,0.11819151,0.08195862,-0.15242702,-0.115291305,-0.15789886,0.08015289,-0.13647395,-0.15620004,-0.08923544,0.12706776,0.12556806,-0.17471865,0.13877572,0.17837606,-0.08676828,0.11403641,0.07568875,0.11216227,2.8700646e-05,-0.116980806,-0.13635461,0.10314059,0.12839736,0.03204059,0.11505334,0.07476524,-0.1651725,0.16544177,-0.03450849,-0.09714517,-0.12905173,0.13557021,0.14584051,-0.14564255,0.14209886,0.10226391,-0.078220755,-0.09501211,0.14516236,-0.06471199,0.14878376,-0.13460253,0.20627064,0.059664275,-0.07439506,-0.12494635,-0.15403748,-0.12385103,0.123557806,-0.0022264558,0.13755819,0.14293183,-0.12268816,0.17684756,0.08402009,0.17525387,0.074289374,-0.056881905,0.1044227,0.021286605,-0.1312085,-0.20117384,-0.16413124,0.15793464
40,Cluster 1,Confident,MIREX_mood,0.108975075,0.083472036,-0.15024604,-0.1239877,-0.15126768,0.09205581,-0.11915432,-0.15414661,-0.06481776,0.13061816,0.11572649,-0.16650002,0.15706708,0.18069553,-0.07780357,0.08995601,0.08739455,0.121675774,0.012696156,-0.11968623,-0.1392831,0.117325135,0.13684328,0.041550532,0.11434075,0.071226425,-0.16943148,0.14746383,-0.03732547,-0.112344764,-0.13893892,0.12528828,0.14846015,-0.1718249,0.14519463,0.1017585,-0.09826924,-0.09472198,0.12936935,-0.08898055,0.13807654,-0.12758209,0.18052377,0.06673745,-0.075179994,-0.13247606,-0.15375409,-0.10473612,0.12895909,-0.019394552,0.1362974,0.14112554,-0.1271723,0.17808183,0.090797536,0.1700372,0.07720643,-0.0701902,0.0905725,0.02213631,-0.13281274,-0.2077817,-0.15873651,0.17110144
41,Cluster 1,Confident,MIREX_mood,0.10918691,0.09150941,-0.15251292,-0.119374536,-0.15394935,0.09655284,-0.13234022,-0.14725448,-0.0813177,0.13297658,0.12741897,-0.16522412,0.16376424,0.18634404,-0.07166915,0.09271286,0.08736815,0.11684754,0.0040865913,-0.112014264,-0.1329744,0.115985096,0.13406757,0.040350307,0.12744217,0.0661291,-0.17016843,0.14023465,-0.038555294,-0.10134761,-0.13222277,0.13434324,0.14967039,-0.16927285,0.1408166,0.09064866,-0.08400771,-0.08581238,0.14615531,-0.07464035,0.1496143,-0.12827678,0.19501314,0.061675735,-0.07287582,-0.122540675,-0.1522528,-0.10002123,0.13200249,-0.013514414,0.13953756,0.13221495,-0.11908347,0.17757946,0.07729198,0.18424945,0.06764213,-0.06581796,0.097939,0.014649377,-0.13243914,-0.19581196,-0.16546257,0.170128
42,Cluster 1,Confident,MIREX_mood,0.1142404,0.083552144,-0.14818273,-0.11629966,-0.1434606,0.089412406,-0.1356523,-0.15642421,-0.08826246,0.12789086,0.120807745,-0.16624963,0.15173149,0.18314631,-0.078105,0.092295736,0.08867707,0.1191346,0.00055825483,-0.11752143,-0.13980354,0.1083085,0.1422171,0.041661453,0.11246885,0.062262088,-0.17137195,0.1531226,-0.030755784,-0.10342607,-0.1306409,0.129845,0.14977331,-0.15207207,0.13578954,0.09462914,-0.08978955,-0.08744447,0.1424209,-0.067999266,0.14840314,-0.13849802,0.18712507,0.051158942,-0.070681065,-0.13520895,-0.16284437,-0.106949165,0.123223625,-0.013608975,0.1446978,0.14855753,-0.12118124,0.1858027,0.07584,0.1740753,0.06533518,-0.06281212,0.096225716,0.004884159,-0.12675463,-0.20913754,-0.16886544,0.16841672
43,Cluster 1,Confident,MIREX_mood,0.11680806,0.09996671,-0.14338283,-0.12641108,-0.14866062,0.101001285,-0.1313833,-0.14847241,-0.07581664,0.11994967,0.13960557,-0.15818663,0.16842689,0.1785601,-0.07382366,0.09328135,0.08943767,0.107170284,0.009083691,-0.13526954,-0.14363493,0.13010798,0.12625118,0.050749037,0.12707753,0.07647488,-0.17140332,0.14497617,-0.04004375,-0.095446,-0.1426511,0.12795137,0.14684048,-0.16730145,0.13878724,0.10862334,-0.093654364,-0.09197954,0.13632806,-0.07350422,0.1467376,-0.12214281,0.18759218,0.06557153,-0.085177965,-0.13028102,-0.14551324,-0.08500822,0.13432844,-0.023691712,0.12885368,0.13301405,-0.12116404,0.17127821,0.08883098,0.17194152,0.070201755,-0.06311463,0.10402619,0.021338683,-0.1350798,-0.1980866,-0.15775578,0.16751815
44,Cluster 1,Confident,MIREX_mood,0.10578758,0.07377157,-0.1638452,-0.101369195,-0.1569688,0.08267688,-0.16456068,-0.14855838,-0.10399865,0.12167975,0.116583884,-0.17709434,0.1496657,0.17885095,-0.08658265,0.10821842,0.07059822,0.12397288,-0.011936782,-0.10154653,-0.12916851,0.101150066,0.12562494,0.023936357,0.1116715,0.070947796,-0.15911756,0.16638792,-0.038283825,-0.08926002,-0.12650265,0.14577231,0.17005491,-0.15012638,0.16637535,0.092670605,-0.07174097,-0.100178234,0.14516923,-0.077522896,0.13975538,-0.11637141,0.18604352,0.068729386,-0.080513775,-0.12287988,-0.17173487,-0.1227767,0.12630199,-0.009867439,0.13344884,0.15892455,-0.11115114,0.1693983,0.07597229,0.17855178,0.07672651,-0.053135615,0.088654354,0.022096016,-0.120628506,-0.20218036,-0.15515855,0.16507706
45,Cluster 1,Confident,MIREX_mood,0.105122544,0.07537174,-0.17043418,-0.10658149,-0.1612015,0.07800596,-0.15249783,-0.13868651,-0.103964746,0.12381745,0.12487442,-0.18470216,0.14457062,0.1861091,-0.08001452,0.10670052,0.07332159,0.1278023,-0.00607134,-0.10801277,-0.13072345,0.10074994,0.13138373,0.028181132,0.103964575,0.080800295,-0.15612654,0.17082107,-0.040343132,-0.08764254,-0.12672481,0.13866006,0.17058048,-0.15090226,0.15634313,0.096802354,-0.078168966,-0.10778343,0.1397427,-0.08989386,0.14216004,-0.13034932,0.18774448,0.07462771,-0.08435665,-0.12414725,-0.16356076,-0.116484314,0.122622535,-0.010858934,0.12765579,0.1535217,-0.106372096,0.17440291,0.069890775,0.17162295,0.06990838,-0.048670374,0.08813209,0.034820005,-0.122793585,-0.19642274,-0.1542139,0.1681622
46,Cluster 1,Confident,MIREX_mood,0.11659137,0.0830446,-0.15235163,-0.11758988,-0.15649305,0.10158799,-0.14303091,-0.14751889,-0.09255538,0.11868745,0.13710022,-0.16666017,0.17060412,0.18114097,-0.07362342,0.0949808,0.08358226,0.10872909,0.0010517847,-0.11527949,-0.12550172,0.10526617,0.12578177,0.034078136,0.1213856,0.0729939,-0.17157061,0.15542528,-0.05011458,-0.09518596,-0.1325134,0.13052274,0.14856723,-0.16449657,0.13423482,0.0990266,-0.090922765,-0.08936794,0.13715002,-0.07962943,0.13678676,-0.13435416,0.19111131,0.06585931,-0.08184758,-0.122518644,-0.16068375,-0.10011081,0.13687538,-0.022418378,0.13832857,0.13333012,-0.11262913,0.16978389,0.092652224,0.17835633,0.0758196,-0.07079685,0.1025063,0.021883523,-0.1318592,-0.20477352,-0.1557649,0.16492411
47,Cluster 1,Confident,MIREX_mood,0.102878556,0.083299085,-0.15732126,-0.10753639,-0.16503322,0.09225499,-0.15158246,-0.14675628,-0.09204091,0.1344009,0.12414954,-0.17101261,0.15592808,0.18497378,-0.07394071,0.10117029,0.07722002,0.12618619,-0.008049499,-0.10948956,-0.13059036,0.10760579,0.14174417,0.030863658,0.117671475,0.068378076,-0.16040346,0.15790288,-0.029989192,-0.09861264,-0.123461135,0.12453168,0.16052401,-0.15379941,0.14454086,0.09868938,-0.0830393,-0.091742426,0.14409009,-0.07257453,0.14295146,-0.13143446,0.1880478,0.055196993,-0.082691595,-0.1213471,-0.15868868,-0.11539072,0.12122115,-0.009672671,0.14343728,0.15194827,-0.11073811,0.17486873,0.07642662,0.18085933,0.06370728,-0.058961023,0.09333694,0.017451642,-0.12581994,-0.20696588,-0.1584114,0.1690349
48,Cluster 1,Confident,MIREX_mood,0.09906732,0.074673384,-0.15762058,-0.10653563,-0.15311545,0.08146689,-0.14550789,-0.14490925,-0.088795386,0.12574834,0.11066664,-0.18179154,0.15068786,0.1850647,-0.07486906,0.101393215,0.07908182,0.12468376,-0.003427032,-0.10782858,-0.12981836,0.105176784,0.14111118,0.033470705,0.09757204,0.06656211,-0.15885958,0.16416316,-0.036856074,-0.0939572,-0.118609495,0.13737857,0.16425854,-0.14644963,0.14736433,0.09185814,-0.08500772,-0.09394993,0.1501345,-0.0858814,0.14429444,-0.1298256,0.18791117,0.061677977,-0.08637148,-0.121957175,-0.17464368,-0.11788505,0.1246413,-0.0064344695,0.139084,0.15998165,-0.12087749,0.18057069,0.07162472,0.17557636,0.07356436,-0.06000329,0.09040788,0.020728383,-0.11993171,-0.2073209,-0.16484833,0.169588
49,Cluster 1,Confident,MIREX_mood,0.07999817,0.04860883,-0.23563744,-0.04809833,-0.15471868,0.024677185,-0.21659768,-0.102274254,-0.15248474,0.059751313,0.13326961,-0.22878046,0.115822256,0.15924235,-0.12572883,0.16209948,-0.0035984782,0.15325093,-0.05310484,-0.064808056,-0.054855067,0.04983165,0.042636868,-0.030894386,0.041343234,0.12111253,-0.12609093,0.233494,-0.081828214,-0.027920093,-0.11064314,0.19049887,0.23793077,-0.1212924,0.20619345,0.07090099,-0.021658044,-0.14581208,0.11063445,-0.11184736,0.07364888,-0.053809907,0.16197422,0.11744616,-0.11716412,-0.05932977,-0.21952093,-0.16037226,0.09320906,0.035164338,0.10687658,0.16742982,-0.06150635,0.11595527,0.07544039,0.16416827,0.11154031,-0.02428472,0.06941185,0.07849319,-0.09985753,-0.15926716,-0.12444312,0.11478458
50,Cluster 1,Confident,MIREX_mood,0.11455489,0.083958976,-0.14546312,-0.11592954,-0.14802521,0.09044037,-0.13571069,-0.14981812,-0.08801918,0.12675989,0.13574952,-0.16897534,0.16228397,0.16683783,-0.08751927,0.10941344,0.09060636,0.12605089,0.010417504,-0.119604975,-0.13565142,0.11820494,0.121774,0.0422247,0.10551637,0.079500765,-0.16576374,0.15663423,-0.05284492,-0.092700526,-0.1394765,0.13852319,0.14771189,-0.16540848,0.1520148,0.10589933,-0.093515545,-0.107522644,0.1336166,-0.08349791,0.12683748,-0.1163455,0.18798217,0.067108326,-0.087388515,-0.13444008,-0.15877579,-0.10775116,0.1333351,-0.018699164,0.12550206,0.14013185,-0.116952084,0.17559588,0.08278299,0.17557083,0.079554774,-0.067510106,0.10069076,0.03514186,-0.13825728,-0.19580825,-0.1475476,0.15768318
51,Cluster 1,Confident,MIREX_mood,0.1838952,0.12138138,-0.07527081,-0.14708959,-0.06599459,0.15135872,-0.017010286,-0.12661448,-0.019810174,0.043330308,0.18863322,-0.08428708,0.19854383,0.13333522,-0.11434648,0.113478534,0.11911361,0.023272764,0.10747798,-0.19013612,-0.1280893,0.14980596,0.041941438,0.110073164,0.1954502,0.11002006,-0.22066583,0.08709139,-0.08903337,-0.06621873,-0.18960503,0.11234953,0.06550471,-0.22608532,0.09998106,0.13750839,-0.14522801,-0.11181387,0.051555675,-0.10122448,0.0616698,-0.050637964,0.15214959,0.11663895,-0.08321918,-0.14942342,-0.04625221,-0.0017986471,0.21101804,-0.10690017,0.030404866,-0.015617972,-0.1306846,0.10073838,0.15436418,0.112787,0.11633186,-0.12760681,0.19403902,0.07560351,-0.18679163,-0.12974061,-0.07147033,0.11657668
52,Cluster 1,Confident,MIREX_mood,0.12112584,0.09095272,-0.14343236,-0.12491575,-0.14631361,0.092412144,-0.14327607,-0.151053,-0.093050174,0.12955952,0.13137893,-0.1637595,0.1567091,0.17485915,-0.078209534,0.10295623,0.08959976,0.10617044,0.013222633,-0.12889275,-0.14314093,0.12395095,0.12833405,0.048264317,0.122182965,0.07312576,-0.1711331,0.14676581,-0.03304952,-0.100871675,-0.13618764,0.13453852,0.14771518,-0.15777819,0.14035103,0.102034755,-0.08338229,-0.08759678,0.14165942,-0.07253017,0.14601688,-0.1254573,0.18605213,0.06506336,-0.085664555,-0.12497051,-0.15290828,-0.090079665,0.1330393,-0.021377236,0.1309512,0.1371637,-0.1260978,0.17804249,0.085330114,0.17471705,0.06946587,-0.06318583,0.11404179,0.013285905,-0.12907934,-0.19644086,-0.15818943,0.165888
53,Cluster 1,Confident,MIREX_mood,0.123124704,0.048312172,-0.15189151,-0.09774221,-0.1693791,0.10818645,-0.18486503,-0.17610638,-0.10321208,0.11669072,0.1393744,-0.15533009,0.15059659,0.19460194,-0.07712727,0.094241865,0.09053649,0.13322546,0.04010822,-0.12879258,-0.09147843,0.09584183,0.115752384,0.011461176,0.09246598,0.06691614,-0.17063381,0.14825249,-0.04278316,-0.0883395,-0.13319848,0.13085325,0.13384628,-0.16469514,0.14321527,0.11533659,-0.107484244,-0.09149445,0.14332768,-0.088638805,0.1238433,-0.13310018,0.18064475,0.06511743,-0.10210253,-0.1519876,-0.15815988,-0.07044313,0.13284948,-0.056318898,0.12593836,0.10467557,-0.09574802,0.14045781,0.09227251,0.19937627,0.07498632,-0.10389139,0.1104818,0.04116447,-0.14553007,-0.17749406,-0.12801392,0.18016614
54,Cluster 1,Confident,MIREX_mood,0.10537626,0.074960016,-0.15859008,-0.1081767,-0.16391255,0.089048184,-0.15989384,-0.14552118,-0.102918185,0.1300655,0.12664442,-0.1741263,0.1540604,0.18192129,-0.07029766,0.09875236,0.06994557,0.13307257,-0.02204088,-0.103167616,-0.1269262,0.09869517,0.13904466,0.02759626,0.11542826,0.06798321,-0.16194037,0.16730261,-0.04088623,-0.09528329,-0.12243165,0.13028383,0.15003309,-0.14200509,0.14711902,0.0999173,-0.07652174,-0.100223675,0.14673965,-0.071948625,0.1345474,-0.140079,0.18252759,0.058467302,-0.07913209,-0.13658956,-0.17852283,-0.12283583,0.11328236,-0.007478661,0.1445884,0.16026264,-0.116208896,0.1746066,0.06186651,0.17765993,0.0651244,-0.054884817,0.073329054,0.012990182,-0.12250187,-0.20932633,-0.15947884,0.16054417
55,Cluster 1,Confident,MIREX_mood,0.12252615,0.09500996,-0.13250926,-0.1238298,-0.14344515,0.10344143,-0.121608235,-0.15663947,-0.074469596,0.14151642,0.123694435,-0.15959068,0.15945044,0.18085615,-0.06988083,0.09240859,0.103867516,0.10284364,0.021076705,-0.12896857,-0.13992001,0.1263493,0.13364409,0.061492756,0.13808137,0.06692406,-0.16426049,0.13457134,-0.030811217,-0.114985146,-0.14309065,0.12236499,0.13574472,-0.16604823,0.1334855,0.09734775,-0.1013678,-0.08095814,0.14286777,-0.069369175,0.156051,-0.126664,0.19636019,0.058107413,-0.07642053,-0.13019288,-0.13453038,-0.08769268,0.13959011,-0.03400466,0.13072015,0.13042814,-0.12234029,0.17976718,0.09256159,0.18001035,0.062604226,-0.0710993,0.108339176,0.011229259,-0.14234422,-0.19321907,-0.15512013,0.1701208
56,Cluster 1,Confident,MIREX_mood,0.094965294,0.08136119,-0.15981103,-0.10751944,-0.16596031,0.08294472,-0.1389473,-0.14498653,-0.09473487,0.1530358,0.107431106,-0.17282559,0.14980444,0.18955605,-0.0676231,0.093195856,0.079719186,0.13016886,-0.008994036,-0.10557311,-0.12841456,0.11374257,0.15016618,0.033338964,0.10832283,0.04865134,-0.15937573,0.15394548,-0.02323305,-0.11074842,-0.11778225,0.12135909,0.15499943,-0.14392598,0.13268326,0.08612834,-0.088011496,-0.07651672,0.16056061,-0.0787355,0.14746256,-0.14139868,0.19300345,0.045797218,-0.07036377,-0.123466924,-0.1709532,-0.115024716,0.114715174,-0.0011496753,0.1549209,0.15885162,-0.1178105,0.18104024,0.066705234,0.18380503,0.055819992,-0.04760688,0.09065506,0.016594823,-0.12245385,-0.20967366,-0.15833865,0.17488873
57,Cluster 1,Confident,MIREX_mood,0.10826424,0.070404164,-0.16251653,-0.11792485,-0.15747198,0.08616287,-0.15016858,-0.14422534,-0.09209966,0.11568465,0.11218012,-0.17925866,0.15357247,0.1777007,-0.07963625,0.09226496,0.073554836,0.12047938,-0.0044006784,-0.10845572,-0.13167611,0.09989845,0.1342329,0.0230276,0.11059655,0.06304027,-0.15579402,0.16562185,-0.036634535,-0.09489237,-0.11577277,0.14517699,0.15311252,-0.14813203,0.15819672,0.090659074,-0.08370425,-0.08990896,0.1529943,-0.07977066,0.1440376,-0.12991658,0.18489268,0.06993812,-0.06942286,-0.116194345,-0.18548939,-0.12233805,0.12705949,-0.005887034,0.13896066,0.16755697,-0.118670054,0.17615372,0.07836075,0.17498803,0.0803419,-0.04923961,0.0851157,0.018964749,-0.109229274,-0.2062463,-0.16933869,0.16603687
58,Cluster 1,Confident,MIREX_mood,0.16131432,0.14024739,-0.11574798,-0.16400205,-0.07259903,0.062558085,-0.04989183,-0.09872104,-0.018838748,0.0815414,0.15527762,-0.14575179,0.18522395,0.119135395,-0.12646179,0.17823096,0.04807848,0.047298785,0.012944159,-0.15154201,-0.17084064,0.14750834,0.057104073,0.09874812,0.1666345,0.11720253,-0.19781367,0.14602251,-0.08325557,-0.07645801,-0.18868238,0.1724808,0.11134983,-0.19166085,0.16986257,0.09988921,-0.06759989,-0.1247645,0.0522769,-0.084331594,0.091400124,-0.06032907,0.17050143,0.11538017,-0.08980595,-0.08469245,-0.1273893,-0.06736112,0.17005785,-0.024071692,0.06103473,0.09852772,-0.16803955,0.1824293,0.12738252,0.10466668,0.11576256,-0.0422675,0.1624906,0.055175494,-0.15873489,-0.16154696,-0.16041802,0.10312244
