track_id,mood_cluster,mood_category,dataset,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
59,Cluster 1,Confident,MIREX_mood,0.15170924,-0.1808052,-0.19581018,0.20485066,-0.07198414,0.13756475,0.21005996,-0.16739339,-0.22093764,0.24102852,-0.19187619,-0.1956287,-0.22259556,-0.23547286,0.08581789,-0.012903442,0.11045929,-0.20415439,0.1518016,-0.23586407,0.26263407,-0.16279349,-0.14474455,0.14921577,-0.15836611,-0.19353436,-0.019139986,0.14205347,-0.23885703,0.13521469,0.13034403,-0.1629644
60,Cluster 1,Confident,MIREX_mood,0.21158326,-0.23048641,-0.13877967,0.26773477,-0.08248781,0.027717667,0.17094888,-0.144692,-0.24216713,0.18042132,-0.14598964,-0.20723665,-0.1997306,-0.13134816,0.01625484,-0.08179694,0.04519931,-0.2545466,0.16316499,-0.19953358,0.27968928,-0.1225965,-0.2008092,0.16336311,-0.20754328,-0.23252001,-0.10139104,0.13084295,-0.16094588,0.123956345,0.11518263,-0.2475111
61,Cluster 1,Confident,MIREX_mood,0.12983258,-0.12941732,-0.100180194,0.19151671,-0.02035026,0.21977168,0.1431251,-0.22147611,-0.1487006,0.13899456,-0.1096377,-0.24993066,-0.2617987,-0.24527453,0.17725226,0.0035134312,0.20579425,-0.19188213,0.20564218,-0.1621482,0.17479584,-0.20636797,-0.10804259,0.27330786,-0.16314462,-0.14087021,-0.010477692,0.23616856,-0.11705395,0.20109695,0.23982501,-0.06416915
62,Cluster 1,Confident,MIREX_mood,0.121556126,-0.12066931,-0.08504148,0.18874486,-0.00219401,0.20928833,0.11524537,-0.2260152,-0.14888844,0.12078829,-0.09988428,-0.2663832,-0.28446272,-0.23148759,0.18674383,0.0174859,0.20763145,-0.19766302,0.19597323,-0.13753174,0.17306173,-0.2129801,-0.10102773,0.28666994,-0.15480052,-0.12563807,-0.025707293,0.2510328,-0.09565387,0.21540146,0.25240275,-0.048747115
63,Cluster 1,Confident,MIREX_mood,0.12363869,-0.12018626,-0.090311006,0.19824028,-0.0029867904,0.19151863,0.11641879,-0.20570154,-0.1526219,0.13223153,-0.1061229,-0.25547263,-0.2909953,-0.22845611,0.18195888,0.008216056,0.19944413,-0.19665825,0.1931424,-0.14246027,0.17591907,-0.20968424,-0.10680362,0.29971677,-0.15918449,-0.13041122,-0.036644768,0.25225222,-0.10640521,0.22117448,0.24646397,-0.048945777
64,Cluster 1,Confident,MIREX_mood,0.11586693,-0.09148459,-0.08439835,0.17359696,0.0010104155,0.2366584,0.11696644,-0.21768627,-0.12984173,0.12638354,-0.1126329,-0.24774098,-0.2816913,-0.24429487,0.20935202,0.031787004,0.23167785,-0.17801207,0.19555292,-0.14973418,0.13728194,-0.21442534,-0.081664994,0.30285892,-0.15075506,-0.10908526,0.013830346,0.25829774,-0.115093544,0.20379148,0.25859267,-0.026131634
65,Cluster 1,Confident,MIREX_mood,0.14484906,-0.13580008,-0.08263037,0.2155466,-0.011754646,0.1863866,0.11763142,-0.22341023,-0.15803799,0.12645535,-0.10692857,-0.26854938,-0.27750134,-0.21523055,0.16882548,-0.012132197,0.18800199,-0.21089579,0.20465726,-0.1334645,0.19052033,-0.1984808,-0.11584052,0.27747494,-0.17383556,-0.135291,-0.044527967,0.24453487,-0.09914663,0.2239963,0.22909869,-0.061200712
66,Cluster 1,Confident,MIREX_mood,0.14692114,-0.13851412,-0.0914727,0.19656248,-0.0139035145,0.197504,0.12774393,-0.22623931,-0.16177034,0.14506476,-0.11481607,-0.25073966,-0.26069492,-0.22244689,0.16467871,-0.008159162,0.18869285,-0.19663358,0.21226229,-0.15034105,0.18470937,-0.20842957,-0.11677679,0.27092633,-0.17343391,-0.14844516,-0.03495868,0.2508905,-0.10953622,0.20697148,0.2361575,-0.06487206
67,Cluster 1,Confident,MIREX_mood,0.12132986,-0.1163584,-0.09674353,0.1823756,-0.013987294,0.21710454,0.12434171,-0.2150205,-0.14943661,0.13793857,-0.12739648,-0.2451963,-0.2684107,-0.23004642,0.18490869,8.8625144e-05,0.20701145,-0.18973845,0.20311764,-0.15510225,0.16119045,-0.21892984,-0.10148919,0.28605828,-0.15716954,-0.12987821,-0.0072250683,0.25527018,-0.12006456,0.21556966,0.25003824,-0.053179305
68,Cluster 1,Confident,MIREX_mood,0.102079794,-0.09062408,-0.08639832,0.18927182,0.006654218,0.21061462,0.11589404,-0.20888656,-0.1332651,0.13942048,-0.09723519,-0.24203075,-0.28024152,-0.2511578,0.20821662,0.029061873,0.22852705,-0.1819936,0.19157907,-0.14272034,0.13529286,-0.21971548,-0.08130394,0.31156263,-0.16640544,-0.1351137,0.016927289,0.25013807,-0.10346548,0.21341996,0.25958356,-0.02115626
69,Cluster 1,Passionate,MIREX_mood,0.12631863,-0.1172082,-0.09307922,0.1832669,-0.01824962,0.22888322,0.12943555,-0.23219618,-0.1477849,0.14039235,-0.12516297,-0.232919,-0.25722742,-0.24867551,0.17221314,-0.0017685439,0.19026667,-0.17836387,0.1967098,-0.15262264,0.16358054,-0.23179246,-0.112826996,0.25829756,-0.16982898,-0.13271146,-0.0024567218,0.25795168,-0.13167375,0.21365128,0.25701952,-0.05960001
70,Cluster 1,Passionate,MIREX_mood,0.11522746,-0.11240995,-0.09297415,0.16931316,-0.010266785,0.22994392,0.1264568,-0.2317244,-0.14429127,0.13831924,-0.11629702,-0.23369183,-0.26755565,-0.24399477,0.18963814,0.004534799,0.21462475,-0.17311423,0.19704792,-0.1708227,0.1509124,-0.22838299,-0.09178424,0.27841058,-0.15784882,-0.12067507,0.008443681,0.2690202,-0.113048986,0.21041101,0.25358775,-0.026913213
71,Cluster 1,Passionate,MIREX_mood,0.15331244,-0.13910773,-0.09723638,0.1903315,-0.014957244,0.21522903,0.1257995,-0.22956263,-0.14952092,0.12469874,-0.11183375,-0.250265,-0.2406959,-0.23128276,0.1723049,-0.012846427,0.18748301,-0.18524562,0.20843133,-0.15869193,0.1798569,-0.22523712,-0.112490304,0.26365748,-0.17893189,-0.14716674,-0.014110382,0.24885528,-0.12232504,0.21330902,0.24275824,-0.05937171
72,Cluster 1,Passionate,MIREX_mood,-0.07010689,0.096280314,-0.22285047,-0.105734445,-0.08829831,0.3759501,0.24368727,-0.028292757,-0.06264297,0.261988,-0.27256638,0.04670562,-0.015344696,-0.34209687,0.26647747,0.12297179,0.27746847,0.057566833,0.02627124,-0.23127678,0.001985963,-0.14196862,0.08067128,0.0463402,0.0116720535,0.026009468,0.28693497,0.08101151,-0.2814045,-0.00015827247,0.1471209,0.09687015
73,Cluster 1,Passionate,MIREX_mood,0.111830585,-0.13347295,-0.28936997,0.11442999,-0.1930867,0.16523366,0.2771987,-0.01703996,-0.22605789,0.33515537,-0.29375497,0.020154953,0.048887327,-0.2410705,0.0061590867,-0.036042966,0.025240375,-0.12027421,0.059207823,-0.3040478,0.23745775,-0.02858051,-0.1376694,-0.049599387,-0.14607169,-0.1705006,0.09618091,0.008269468,-0.3662816,-0.053493787,-0.0006095287,-0.18095243
74,Cluster 1,Passionate,MIREX_mood,0.10107419,-0.10038145,-0.096709244,0.15755662,-0.0002573131,0.2388256,0.11425921,-0.21890464,-0.13557489,0.14217103,-0.12158121,-0.24484879,-0.26441157,-0.24974926,0.21569908,0.030572882,0.21630003,-0.17298006,0.19468969,-0.14218202,0.14138022,-0.22317642,-0.078434855,0.29533643,-0.14472711,-0.10594146,0.029527115,0.25574142,-0.121576846,0.20931512,0.2803753,-0.028197883
75,Cluster 1,Passionate,MIREX_mood,0.22538655,-0.23936093,-0.14327161,0.30652565,-0.10916232,-0.07994174,0.1757369,-0.044105418,-0.2540339,0.15344611,-0.13369285,-0.12740125,-0.123410486,-0.044458013,-0.102599256,-0.11564159,-0.07216991,-0.28646225,0.104960315,-0.17819414,0.31889275,-0.010158595,-0.22671415,0.053941857,-0.1831469,-0.27755034,-0.16774277,0.0023860459,-0.15962419,0.028024727,-0.044458847,-0.33149767
76,Cluster 1,Passionate,MIREX_mood,0.09926165,-0.10532899,-0.09053733,0.18214267,0.016815903,0.23112285,0.13115388,-0.22487341,-0.1267273,0.1367916,-0.11407724,-0.26096174,-0.28449094,-0.24316137,0.20177516,0.033199474,0.22559889,-0.17750154,0.19487238,-0.161949,0.14788172,-0.21942115,-0.08806352,0.28673017,-0.13633679,-0.12707825,0.0035457471,0.24009661,-0.11492826,0.19474365,0.25940484,-0.032207225
77,Cluster 1,Passionate,MIREX_mood,0.11279688,-0.120152384,-0.07981643,0.20149785,0.006525072,0.20619039,0.121915564,-0.23832524,-0.1364428,0.10636156,-0.099616654,-0.2743907,-0.28690997,-0.2331278,0.18435888,0.022264963,0.19943134,-0.1870596,0.19406895,-0.13484022,0.15816432,-0.22611761,-0.08898044,0.28475052,-0.15578742,-0.12012206,-0.015091577,0.25061882,-0.096774414,0.22890107,0.253813,-0.041024268
78,Cluster 1,Passionate,MIREX_mood,0.14067529,-0.12943211,-0.10230582,0.17551973,-0.022883326,0.20949617,0.14592263,-0.22677755,-0.15646583,0.1485653,-0.1267173,-0.23752454,-0.2550035,-0.23722906,0.1694973,-0.004172561,0.18894382,-0.19591056,0.21150176,-0.16457883,0.18379073,-0.21349296,-0.112029485,0.2655649,-0.16246842,-0.15566966,-0.019371804,0.24146885,-0.12679338,0.20873547,0.2356376,-0.05615888
79,Cluster 1,Passionate,MIREX_mood,0.13006851,-0.12593518,-0.089421555,0.18661498,-0.017323604,0.20125021,0.13249211,-0.22536924,-0.14845157,0.13042754,-0.12264298,-0.26148242,-0.27161008,-0.23898502,0.1753365,0.007964009,0.19352026,-0.18574025,0.20188183,-0.14815868,0.16583976,-0.23602854,-0.10713872,0.25874034,-0.15469007,-0.13075763,-0.018895784,0.25579357,-0.11208338,0.2151401,0.25803947,-0.050572317
80,Cluster 1,Passionate,MIREX_mood,0.11943727,-0.113096066,-0.0910625,0.1802146,-0.0014173053,0.21692337,0.124313794,-0.22912861,-0.15256476,0.12733826,-0.11094822,-0.2582928,-0.2731215,-0.24317394,0.19223154,0.022697886,0.20386627,-0.1880834,0.1991774,-0.15080208,0.15809152,-0.21865056,-0.097374074,0.2789964,-0.16771261,-0.123702876,-0.014063563,0.25968215,-0.115824744,0.19464184,0.25336564,-0.0376971
81,Cluster 1,Passionate,MIREX_mood,0.116735265,-0.12979199,-0.09320164,0.23596637,0.012053221,0.19823937,0.13046949,-0.20102164,-0.15139128,0.10720165,-0.09698382,-0.271453,-0.30236784,-0.21727361,0.18614952,0.025727639,0.19563186,-0.21330224,0.18791108,-0.12627205,0.18336694,-0.19879343,-0.108191885,0.30465493,-0.14562064,-0.12871563,-0.04118805,0.23536639,-0.10178824,0.1997203,0.2287452,-0.08188311
82,Cluster 1,Passionate,MIREX_mood,0.13036254,-0.13582338,-0.10145447,0.19674265,-0.0064863055,0.20398909,0.13108233,-0.22134155,-0.14875421,0.13485034,-0.11811645,-0.25844795,-0.2592951,-0.24505755,0.1746776,-0.0034829008,0.20013088,-0.19658117,0.19617453,-0.1549858,0.18355486,-0.20055987,-0.10039255,0.2671368,-0.16934636,-0.13098018,-0.022568403,0.2549104,-0.119546495,0.21368471,0.23985814,-0.059092235
83,Cluster 1,Passionate,MIREX_mood,0.11115976,-0.10029299,-0.072673425,0.17131807,-0.007198106,0.23986164,0.11770547,-0.2372544,-0.13312231,0.121206716,-0.10259861,-0.24574317,-0.2511062,-0.25348803,0.20199937,0.020482237,0.22297,-0.17193645,0.201621,-0.14105035,0.13912688,-0.23418589,-0.08475674,0.2890839,-0.16499506,-0.11076794,0.022599414,0.2625517,-0.10092588,0.2063394,0.27679107,-0.01650712
84,Cluster 1,Passionate,MIREX_mood,0.20820287,-0.24126144,-0.14033133,0.22125739,-0.14197055,-0.20268284,0.1388829,0.055483155,-0.24053636,0.15703467,-0.09645054,-0.0060445024,0.05944952,0.059768822,-0.21927129,-0.14621456,-0.20329526,-0.23329698,0.02014862,-0.14616504,0.3000856,0.12803666,-0.23488455,-0.11148471,-0.18276867,-0.22894044,-0.18824463,-0.0971745,-0.1368992,-0.084934235,-0.14174995,-0.33084077
85,Cluster 1,Passionate,MIREX_mood,0.13236655,-0.13082084,-0.08771788,0.20484903,0.00030809338,0.19312544,0.1209029,-0.20737576,-0.146171,0.12267174,-0.10524648,-0.27611908,-0.2703746,-0.2261702,0.17169473,0.002797647,0.19291638,-0.20264038,0.20767921,-0.14043452,0.18793908,-0.2016868,-0.11207713,0.2783474,-0.16792361,-0.14308214,-0.022828193,0.25549492,-0.08652758,0.2207354,0.24788481,-0.06336604
86,Cluster 1,Passionate,MIREX_mood,0.113570474,-0.10436579,-0.09429156,0.18056783,-0.002339915,0.24026248,0.12348046,-0.22119889,-0.12288251,0.13741633,-0.117634736,-0.24200739,-0.27862486,-0.25994545,0.20210095,0.03277922,0.21814358,-0.16275507,0.19155511,-0.13562289,0.14356029,-0.21134672,-0.08381017,0.28897294,-0.14737603,-0.11292104,0.025936719,0.27159628,-0.1198766,0.21130122,0.25619897,-0.027575856
87,Cluster 1,Passionate,MIREX_mood,0.12890945,-0.11095326,-0.081612945,0.17991942,-0.010396639,0.22315596,0.12328849,-0.22049613,-0.14026758,0.14106922,-0.11532003,-0.24642487,-0.26195073,-0.2367092,0.18730368,0.0014354927,0.21218854,-0.18561052,0.2150621,-0.15232934,0.15891632,-0.21138452,-0.1004104,0.27582395,-0.17803386,-0.14295445,0.010009545,0.25541693,-0.10348129,0.21460219,0.2536091,-0.037430093
88,Cluster 1,Passionate,MIREX_mood,0.08097987,-0.0856381,-0.11264117,0.16219908,-0.00934478,0.25173676,0.12615354,-0.19175243,-0.14853573,0.13060454,-0.14531218,-0.26259673,-0.27703106,-0.25112593,0.23406523,0.06555518,0.2598646,-0.1511771,0.17189129,-0.14072156,0.14628048,-0.23036748,-0.06524539,0.30491886,-0.11858307,-0.07978472,0.0028001792,0.24096261,-0.15268217,0.19192155,0.22975546,-0.0041498574
89,Cluster 1,Passionate,MIREX_mood,0.11430831,-0.12085237,-0.10982667,0.17262027,-0.009644737,0.22065793,0.14116204,-0.21655896,-0.1500254,0.1411391,-0.13564147,-0.2486104,-0.27284834,-0.23605159,0.19001631,0.015684526,0.19718286,-0.18605094,0.20813404,-0.15333326,0.16874027,-0.21748859,-0.10100765,0.28142524,-0.14283621,-0.12955236,-0.013573244,0.2387978,-0.13320173,0.2072656,0.24900816,-0.055706054
90,Cluster 1,Passionate,MIREX_mood,0.11458944,-0.08688506,-0.09796719,0.17103866,-0.017240519,0.22178444,0.13513657,-0.20872456,-0.1499225,0.14361106,-0.127691,-0.25679043,-0.27136287,-0.25022998,0.20595974,0.018150264,0.2032615,-0.18227361,0.21180113,-0.14804627,0.16326772,-0.22246069,-0.08031008,0.28384057,-0.1608566,-0.12508708,0.015654583,0.24089932,-0.109297395,0.19743869,0.26213,-0.029836042
91,Cluster 1,Passionate,MIREX_mood,0.11985151,-0.10842292,-0.08110022,0.19099668,-0.0038293896,0.21217151,0.123642266,-0.22837982,-0.14461464,0.12802309,-0.101330206,-0.2543108,-0.26599687,-0.24702321,0.19354741,-0.00354179,0.21210049,-0.19444597,0.19954672,-0.1500259,0.16303056,-0.21287113,-0.100357026,0.27851325,-0.17127909,-0.13501993,-0.012570085,0.25773516,-0.091672994,0.22328326,0.24307866,-0.026424415
92,Cluster 1,Passionate,MIREX_mood,0.13314119,-0.13241693,-0.08229995,0.20776305,-0.00050189655,0.19266458,0.12901121,-0.22206868,-0.15288253,0.12830533,-0.09853288,-0.26187968,-0.27053365,-0.22831431,0.17558378,0.0173736,0.19524385,-0.20113532,0.19559893,-0.14027977,0.17366377,-0.20678277,-0.115612224,0.2858702,-0.1763098,-0.14237815,-0.019395795,0.25006968,-0.09751206,0.20211594,0.25115094,-0.07018961
93,Cluster 1,Passionate,MIREX_mood,-0.14164236,0.15624586,-0.19312264,-0.21353723,-0.056562312,0.3791304,0.19611418,-0.019969903,0.0018751496,0.21663404,-0.25756103,0.097365536,0.0422849,-0.3008869,0.26077887,0.14968407,0.24002199,0.1230364,-0.01936331,-0.19024372,-0.098512016,-0.12655778,0.13472797,0.0099100815,0.09036794,0.09259222,0.32590407,0.045677673,-0.25619414,-0.059364393,0.11336499,0.14494744
94,Cluster 1,Passionate,MIREX_mood,0.095453784,-0.0913076,-0.10435082,0.17665313,0.0015173604,0.26374382,0.1372475,-0.20619366,-0.12646455,0.14198644,-0.14194581,-0.23120135,-0.26475424,-0.27688953,0.2202494,0.038760543,0.23162775,-0.1554987,0.1923924,-0.16377568,0.13898623,-0.2218205,-0.067667305,0.25899386,-0.14048342,-0.09678705,0.018884918,0.250389,-0.14472254,0.20585398,0.25550392,-0.020130342
95,Cluster 1,Passionate,MIREX_mood,0.121084265,-0.10954528,-0.092784606,0.20175621,-0.0033816975,0.21949005,0.12034496,-0.22041418,-0.13673538,0.123567365,-0.109779954,-0.25946715,-0.2795622,-0.2495327,0.1888354,0.011936444,0.20958084,-0.19196084,0.1876538,-0.16040936,0.1574405,-0.20687747,-0.08984019,0.27745062,-0.17329954,-0.11522553,0.002676309,0.24979517,-0.11471841,0.21551314,0.24625988,-0.05375411
96,Cluster 1,Passionate,MIREX_mood,0.11045982,-0.10930793,-0.083889924,0.17412496,-0.005017957,0.22132263,0.12077205,-0.23043783,-0.1378454,0.13057807,-0.11639388,-0.25591457,-0.27784407,-0.2443845,0.19423789,0.024795502,0.21432339,-0.18309143,0.2003431,-0.13795766,0.15652262,-0.20562096,-0.09850143,0.2962918,-0.15357906,-0.13175295,-0.0052783247,0.26242965,-0.10892643,0.20653565,0.25154418,-0.030077204
97,Cluster 1,Passionate,MIREX_mood,0.13283303,-0.11263103,-0.10224422,0.17592369,-0.01832555,0.2187611,0.1349228,-0.22219692,-0.14392461,0.15282393,-0.12326349,-0.24489827,-0.25769556,-0.25344726,0.18600725,-0.0009708401,0.20398538,-0.17012747,0.20635638,-0.1509396,0.1729907,-0.22081704,-0.099584304,0.27900276,-0.16914716,-0.12796661,-0.002666993,0.24303176,-0.12641218,0.21110311,0.24412687,-0.03812048
98,Cluster 1,Passionate,MIREX_mood,0.14467734,-0.124049686,-0.068809144,0.21671167,0.0034079663,0.17569582,0.11801274,-0.21768221,-0.14945205,0.1046862,-0.094474785,-0.26974458,-0.28595975,-0.2284989,0.167796,-0.010631624,0.1878664,-0.20637469,0.21022607,-0.13263017,0.17421833,-0.21116419,-0.11034853,0.275739,-0.1762104,-0.14659822,-0.04658411,0.25170588,-0.09823211,0.22828607,0.23373465,-0.072581485
99,Cluster 1,Passionate,MIREX_mood,0.14290883,-0.13744013,-0.107257634,0.22332844,-0.017458634,0.19059433,0.13669835,-0.21328904,-0.16468278,0.14173481,-0.11343251,-0.2674907,-0.2642243,-0.22652812,0.16985777,-0.0010197641,0.19203898,-0.21182305,0.18320046,-0.15713358,0.20196961,-0.18442293,-0.111012414,0.28933582,-0.16060138,-0.14161982,-0.019883102,0.23401195,-0.10961529,0.20361902,0.21246564,-0.080129
100,Cluster 1,Passionate,MIREX_mood,0.18877983,-0.2245137,-0.16580805,0.25409237,-0.15052842,-0.16173594,0.16279049,0.055779103,-0.2558143,0.18764664,-0.14373039,-0.00761576,0.019039804,0.0135494815,-0.19038904,-0.13602832,-0.15388812,-0.23360261,0.020876704,-0.16991538,0.28985932,0.10131166,-0.23404622,-0.07455289,-0.17973575,-0.2370445,-0.1583604,-0.094439335,-0.18703239,-0.061966833,-0.123066075,-0.35800797
101,Cluster 1,Passionate,MIREX_mood,0.12236238,-0.10646315,-0.07172895,0.20914373,0.0048113246,0.20416576,0.114505455,-0.22438903,-0.13702843,0.110093445,-0.101612635,-0.26836926,-0.291501,-0.2319978,0.1986982,0.015866634,0.21857706,-0.19515716,0.18335453,-0.13654265,0.15151258,-0.21180432,-0.08874118,0.30682024,-0.15911497,-0.11279371,-0.011450016,0.25787175,-0.089441836,0.21318986,0.24501514,-0.041930955
102,Cluster 1,Passionate,MIREX_mood,0.15017729,-0.12941754,-0.07157099,0.21103038,0.004847588,0.19147392,0.12083741,-0.23549958,-0.13930538,0.11064266,-0.10840615,-0.25526667,-0.2947696,-0.21735924,0.15970242,-0.013149859,0.18368453,-0.19502832,0.20481603,-0.13191672,0.16002326,-0.22179316,-0.11577754,0.26239416,-0.16670507,-0.14944416,-0.03676068,0.25457352,-0.09363574,0.2390411,0.24958195,-0.057064928
103,Cluster 1,Passionate,MIREX_mood,0.08205631,-0.08524445,-0.14957574,0.13873687,-0.045677375,0.28498483,0.16853294,-0.18794557,-0.13510914,0.18085504,-0.1939392,-0.19276986,-0.21450152,-0.28748924,0.21609691,0.030123947,0.23718163,-0.1468988,0.17814477,-0.21039164,0.13038568,-0.21072897,-0.07173599,0.22476627,-0.13980344,-0.109492235,0.053543907,0.23746963,-0.19716862,0.18972214,0.24178189,-0.017867675
104,Cluster 1,Passionate,MIREX_mood,0.13423002,-0.1324255,-0.112145685,0.177315,-0.02070393,0.21580364,0.14320707,-0.2175876,-0.16630284,0.14126287,-0.13369863,-0.22527081,-0.24716923,-0.23655538,0.171059,-0.003725166,0.1781622,-0.1956992,0.20738691,-0.17147352,0.17657676,-0.2131662,-0.115214214,0.25145108,-0.1813649,-0.1458053,-0.00056355365,0.25302485,-0.14899176,0.20229053,0.25246674,-0.049075928
105,Cluster 1,Passionate,MIREX_mood,0.10370807,-0.10609248,-0.091033265,0.15954266,-0.0037049488,0.21647897,0.1195774,-0.21323782,-0.14113054,0.12099478,-0.12481735,-0.24731772,-0.2781717,-0.24544895,0.2029764,0.022116868,0.21787424,-0.18477431,0.18684179,-0.1576421,0.13563497,-0.2392198,-0.085448116,0.28370187,-0.15871386,-0.12346126,-0.006118165,0.26717374,-0.111787535,0.21520296,0.2665585,-0.022109035
106,Cluster 1,Passionate,MIREX_mood,0.13372348,-0.1290381,-0.09774463,0.19118018,-0.01273324,0.20723276,0.14034419,-0.22543058,-0.14667027,0.14463244,-0.12068002,-0.23672117,-0.26857296,-0.24679205,0.16614884,-0.0006525362,0.19646381,-0.19240135,0.19790088,-0.163377,0.17642005,-0.2232333,-0.11672685,0.24515098,-0.17401016,-0.14592968,-0.004936186,0.24763542,-0.12363942,0.20773858,0.24811955,-0.05461815
107,Cluster 1,Passionate,MIREX_mood,0.15227453,-0.18873762,-0.23994613,0.2075761,-0.13520372,0.09323889,0.21252215,-0.08045544,-0.255075,0.28449756,-0.17441943,-0.12294329,-0.09963135,-0.21513641,0.023274621,-0.068669476,0.09411222,-0.21106736,0.08657856,-0.2508722,0.29011458,-0.121643305,-0.17163695,0.11308605,-0.19784063,-0.26045167,0.0032813791,0.08532232,-0.26635078,0.08606672,0.068125755,-0.21587318
108,Cluster 1,Passionate,MIREX_mood,0.059375923,-0.02458264,-0.25443378,0.09986342,-0.1234436,0.30048335,0.21610583,-0.044366147,-0.16606888,0.3055976,-0.31255594,-0.088866144,-0.13944088,-0.3151425,0.16632004,0.056590606,0.17866658,-0.118453026,0.061756086,-0.2520191,0.17414202,-0.16598344,-0.061208956,0.111858636,-0.08114451,-0.15923291,0.12695445,0.09208495,-0.33250073,0.035568226,0.15529619,-0.104360916
109,Cluster 1,Rousing,MIREX_mood,0.11371004,-0.10711763,-0.08775175,0.17403053,-0.0045182034,0.2239151,0.12624808,-0.23129903,-0.14133194,0.13051711,-0.10933954,-0.26119015,-0.27213153,-0.24708131,0.19752292,0.015697306,0.2183086,-0.17790228,0.20511648,-0.1533649,0.15019879,-0.2147609,-0.09621482,0.2703488,-0.15175831,-0.123491816,0.00366673,0.26304612,-0.09352456,0.20868728,0.26485327,-0.024498802
110,Cluster 1,Rousing,MIREX_mood,0.1538144,-0.15915076,-0.088792756,0.22822897,-0.027865151,0.15166907,0.13180318,-0.21163578,-0.1716715,0.14680989,-0.10711197,-0.24386287,-0.2875664,-0.2184479,0.13630508,-0.012198812,0.17411368,-0.22392859,0.19258207,-0.1638307,0.21414927,-0.182022,-0.13827392,0.2596978,-0.18341434,-0.16789003,-0.07106933,0.22243553,-0.11978189,0.20561098,0.19419414,-0.11556815
111,Cluster 1,Rousing,MIREX_mood,0.13792409,-0.1883283,-0.15161161,0.166465,-0.15688522,-0.22304091,0.14394636,0.14402117,-0.23093243,0.14777751,-0.09756443,0.057337977,0.0924058,0.09463724,-0.22578281,-0.11418505,-0.20041814,-0.18519065,-0.04207751,-0.15168625,0.27940154,0.20425749,-0.18921714,-0.1668089,-0.10835493,-0.20783758,-0.16074936,-0.18600823,-0.15401062,-0.1822453,-0.23020144,-0.3186618
